NOME DO PRODUTO,PREÇO
MIACALCIC NASAL 200 UI	,	 286.00 
MICARDIS 40 MG C/ 30 COMP.	,	 207.36 
MICARDIS 80 MG C/ 30 COMP (PBM)	,	 231.38 
MICOCILIL (P/ MICOSES DE UNHA. ETC.) CIMED	,	 11.84 
MICOFIM CREME C/ 28 G	,	 20.37 
MICOGYN CREME VAGINAL C/ 80 G (MICONAZOL. NITRATO)	,	 37.10 
MICOLAMINA CR. C/ 20 G (THERASKIN)	,	 51.73 
MICOLAMINA ESMALTE C/ 6 G+ LIXAS	,	 223.74 
MICOLAMINA SOL. SPRAY C/ 30 ML (THERASKIN)	,	 79.76 
MICOLESS 30 ML	,	 6.48 
MICOLIV CR.VAGINAL 30 G	,	 42.15 
MICONASTIN CR. VAG. C/ 60 G (PHARLAB)	,	 30.27 
MICONAZOL CR. C/ 28 G (CIMED)	,	 18.78 
MICONAZOL CR. C/ 28 G (PRATI)	,	 18.15 
MICONAZOL CR. VAG. C/ 80 G (GEOLAB)	,	 28.33 
MICONAZOL CR. VAG. C/ 80 G (TEUTO)	,	 28.58 
MICONAZOL LOC. C/ 30 ML (NEO QUIMICA)	,	 17.78 
MICONAZOL LOC. C/ 30 ML (ONE FARMA)	,	 9.48 
MICOS SUS. C/60ML	,	 8.60 
MICOSBEL POM. 30 G BELFAR	,	 17.16 
MICOSINA SOL. TOPICA C/ 60 ML (MADREVITA)	,	 32.10 
MICOSTALAB CR. VAG. C/ 60 G+ 14 APLIC. (MULTILAB)	,	 31.57 
MICOSTALAB SOL. ORAL C/ 50 ML (MULTILAB)	,	 33.15 
MICOSTATIN CR. VAGINAL 60 G	,	 33.20 
MICOSTATIN DRG. C/16	,	 65.79 
MICOSTATIN SUSP. 50 ML	,	 55.18 
MICOSTYL CR. 45 G	,	 30.28 
MICOSTYL LOCAO 60 ML	,	 35.99 
MICOSTYL PO 30 G	,	 24.52 
MICOTARIN LOCAO 30ML (UNIAO Q.)	,	 15.90 
MICOTARIN LOCAO 30ML (UNIAO Q.)	,	 15.32 
MICOTRAT 200 MG C/ 10 (CETOCONAZOL)	,	 38.59 
MICOZEN 2% LOCAO C/ 30 ML (TEUTO)	,	 13.33 
MICRODIOL CX. C/ 21 COMP.	,	 48.30 
MICROGIM CREME (ELOFAR)	,	 30.70 
MICRONOR 0.35 MG C/ 35 COMP.	,	 16.08 
MICROVLAR CART. C/ 21 DRAGEAS	,	 9.29 
MICROVLAR CX. C/ 21 DRAGEAS	,	 11.00 
MICTASOL C/SULFA DRG. C/20	,	 17.32 
MICTASOL SIMPLES DRG. C/40	,	 24.33 
MIDAZOLAM 15 MG C/ 30 COMP. (B1) (MEDLEY)	,	 81.64 
MIDAZOLAM. MALEATO 15 MG C/ 30 COMP. (EUROFARMA)	,	 76.72 
MIDECAMIN 600 MG C/10	,	 55.71 
MIDECAMIN SUSP. 200 MG 100 ML	,	 47.04 
MIDOTENS 4 MG CPR. REV. C/14	,	 42.46 
MIF COLETOR DE FESES 3 AMOSTRAS	,	 6.90 
MIFLASONA 400 MCG C/ 60 CAPS. P/ INALACAO	,	 65.75 
MIFLONIDE 400 MCG C/ 60 CAPS. + INALADOR	,	 94.71 
MIGRANE C/  1 COMP.	,	 1.41 
MIGRANE C/  20 COMP.	,	 28.03 
MIGRANE C/ 120 CP	,	 119.90 
MIL DE 1.000 UI C/ 10 ML	,	 79.08 
MILGAMMA 150 MG C/ 30 DRAGEAS	,	 89.92 
MILGEX MENTA	,	 14.76 
MILGEX MORANGO	,	 14.76 
MILI FR. DESC. JUMBO XXG C/ 20 UNIDS	,	 29.90 
MILLAR POMADA C/ 30 G	,	 95.72 
MILLITUS DERM CREME PROFITUS C/ 30 G	,	 20.68 
MINAZOL DRAGEAS	,	 14.47 
MINEROVIT CX. C/ 30 COMP.	,	 76.66 
MINESOL OIL CONTROL ROC FPS 30 (JOHNSON & JOHNSON)	,	 127.57 
MINESOL OIL CONTROL ROC FPS 60 (JOHNSON & JOHNSON)	,	 98.89 
MINESOL OIL CONTROL ROC FPS 70 (JOHNSON & JOHNSON)	,	 91.40 
MINESOL ROC FPS 80 ACTIF UNIFY (JOHNSON & JOHNSON)	,	 102.69 
MINI GAME 132 EM 1 BG-132T C/ 1 UNID	,	 10.80 
MINI MAMADEIRA LOLLY 240 ML REF. 1971-00	,	 7.52 
MINIDEX COLIRIO C/ 5 ML	,	 8.96 
MINIDIAB 5 MG CPR. C/30	,	 36.05 
MINILAX 6.5 BISN. C/5	,	 31.11 
MINILAX SOL. C/ 7 BISNAGAS	,	 48.18 
MINILAX SUP. C/ 1 BG. C/ 6.5 G	,	 7.07 
MINIMA 60/15 MCG C/ 24+4 COMP.	,	 48.40 
MINIPRESS SR 1 MG  C/15	,	 30.62 
MINIPRESS SR 2 MG  C/15	,	 53.58 
MINIPRESS SR 4 MG  C/15	,	 73.21 
MINOCICLINA. CLORID 100MG C/9	,	 41.18 
MINOCICLINA. CLORID. 100 MG C/ 30 COMP. (RANBAX)	,	 123.20 
MINODERM 100 CP. C/10	,	 96.75 
MINOMAX 100 MG  C/30	,	 138.97 
MINOMAX 100 MG  C/9	,	 40.69 
MINOR 20 MG CPR. C/30	,	 133.18 
MINULET DRG.	,	 57.38 
MINUSORB 70 MG C/ 4 COMP	,	 74.14 
MINUSORB COMP C/30	,	 185.42 
MIOCALVEN D C/ 30 SACHETS 4 G (FARMALAB - CHIESI)	,	 96.49 
MIOCALVEN D C/ 60 SACHETS 4 G (FARMALAB - CHIESI)	,	 173.15 
MIOCARDIL 30 MG C/ 30 COMP. (NIMODIPINA)	,	 61.91 
MIO-CITALGAN C/ 20 COMP.	,	 49.85 
MIODARON CPR. C/20	,	 42.58 
MIODON 100 MG C/ 30 COMP.	,	 32.66 
MIODON 200 MG C/ 30 COMP.	,	 42.16 
MIODRINA 10 MG C/ 20 DRGS. (APSEN)	,	 92.56 
MIOFLEX A CX. C/ 12 COMP.	,	 25.41 
MIOFLEX A CX. C/ 30 COMP.	,	 56.33 
MIOFLEX CX. C/ 16 COMP.	,	 14.22 
MIONEVRIX C/ 20 COMP.  (CARISOP. + ASS.)	,	 41.87 
MIORRELAX CART. C/ 10 COMP. (NEO QUIMICA)	,	 8.82 
MIORRELAX CART. C/ 10 COMP.(BRAINFARMA)	,	 5.82 
MIORRELAX CX. C/ 30 COMP. (NEO QUIMICA)	,	 19.03 
MIOSAN  5 MG C/ 10 COMP. (APSEN)	,	 20.05 
MIOSAN  5 MG C/ 30 COMP. (APSEN)	,	 60.53 
MIOSAN 10 MG C/ 10 COMP. (APSEN)	,	 22.34 
MIOSAN 10 MG C/ 30 COMP. (APSEN)	,	 67.35 
MIOSAN CAF  5/ 30 MG C/ 15 COMP. (APSEN)	,	 28.78 
MIOSAN CAF 10/ 60 MG C/ 15 COMP. (APSEN)	,	 33.53 
MIRABEL SOL. OFTALMICA 10 ML	,	 10.59 
MIRACALCIO VIT-D 500 MG/ 400 UI C/ 60 COMP. GEOLAB	,	 89.01 
MIRADOR 1 G C/ 10 COMP.(NEO QUIMICA)	,	 23.21 
MIRANOVA CX. C/ 21 DRAGS.	,	 28.13 
MIRORROIDIN POMADA C/ 30 G	,	 40.75 
MIRTAX  5 MG C/ 10 COMP.	,	 11.14 
MIRTAX  5 MG C/ 30 COMP.	,	 58.79 
MIRTAX 10 MG C/ 10 COMP.	,	 12.46 
MIRTAX 10 MG C/ 15 COMP.	,	 32.47 
MIRTAX 10 MG C/ 30 COMP.	,	 65.33 
MIRTAZAPINA 15 MG C/ 30 COMP. (C1) (MEDLEY)	,	 105.21 
MIRTAZAPINA 15 MG C/ 30 COMP.(EMS)	,	 70.02 
MIRTAZAPINA 30 MG C/ 14 COMP. (C1) (SANDOZ)	,	 139.82 
MIRTAZAPINA 30 MG C/ 30 COMP. (C1) (TORRENT)	,	 184.32 
MIRUGELL COL. C/  5 ML (LATINOFARMA)	,	 26.25 
MITICOCAN LIQ. (BENZOATO DE BENZILA)	,	 14.33 
MITICOCAN SAB. (BENZOATO DE BENZILA)	,	 18.57 
MITOCIN 5 MG INJ. AMP. C/1	,	 162.65 
MITRUL 15 MG C/ 10 CAPS. LIB. PROLONGADA (ZODIAC)	,	 55.40 
MIVALEN  5MG CP. REV. C/10	,	 24.29 
MIVALEN  5MG CP. REV. C/30	,	 76.03 
MIVALEN 10MG CP. REV. C/10	,	 36.49 
MIVALEN 10MG CP. REV. C/30	,	 118.54 
MIZONOL CR. C/ 28 G (GEOLAB)	,	 29.19 
MOBEN CP. C/6	,	 8.04 
MOBEN SUSP. 30 ML	,	 8.44 
MOBIFLEX COLAGENO C/ 30 SACHES (FARMA DELIVERY)	,	 213.34 
MOBILAT GEL 40 G	,	 21.10 
MOBILAT PDA 40 G	,	 21.91 
MOBILISIN COMP. PDA 40 G	,	 22.89 
MODELADOR DE SEIOS (LIB)	,	 19.09 
MODELADOR DE SEIOS (LIB)	,	 19.09 
MODERADOR SOLAR SUNDOWN 4FPS	,	 15.24 
MODERINE 1.5 MG C/ 20 COMP.  (UNIAO QUIMICA)	,	 28.19 
MODIFICADOR ORGANICO 100ML LEIVA	,	 0.01 
MODURETIC 25/ 2.5 MG C/ 30 COMP.	,	 17.60 
MODURETIC 50/ 5 MG C/ 30 COMP.	,	 29.35 
MOLIERI 20 3/ 0.02 MG C/ 24 COMP.	,	 68.13 
MOLIERI 30 3/ 0.03 MG C/ 21 COMP. (EUROFARMA)	,	 59.03 
MONANGE COND. BAL. E PROTEINA 330	,	 3.90 
MONANGE COND. NUTRISOL 330 ML	,	 3.90 
MONANGE CR. P/ PENTEAR C/ 300 ML	,	 9.42 
MONANGE DES. AEROSOL C/ 150 ML	,	 11.90 
MONANGE HIDRATANTE C/ 200 ML (SORTIDOS)	,	 9.15 
MONANGE SH. C/ 350 ML (SORTIDOS)	,	 6.72 
MONICA FR. DESC. TRIPLA PROTECAO C/ 48/ 54 UNID.	,	 52.42 
MONICA FR. DESC. VESTE FACIL JUMBO M/ G/ EG	,	 22.21 
MONIPAX 150 MG C/2	,	 82.01 
MONOCORDIL 20 MG C/ 30 COMP.	,	 19.27 
MONOCORDIL 40 MG C/ 30 COMP.	,	 37.57 
MONOCORDIL RETARD 50 MG C/ 30 CAPS. (BALDACCI)	,	 86.89 
MONONITRATO DE ISOSSORBIDA 20 MG (BIOLAB)	,	 12.42 
MONONITRATO DE ISOSSORBIDA 20 MG (BIOSINTETICA)	,	 12.49 
MONONITRATO DE ISOSSORBIDA 20 MG (ZYDUS)	,	 10.67 
MONONITRATO DE ISOSSORBIDA 40 MG (BIOSINTETICA)	,	 19.42 
MONONITRATO DE ISOSSORBIDA 40 MG (BIOSINTETICA)	,	 24.39 
MONOPRIL 10 MG CPR. C/16	,	 104.18 
MONOPRIL 20 MG CPR. C/16	,	 108.41 
MONOSSULFIRAM LIQ C/100 ML TEUTO	,	 31.30 
MONOTREAN  DRG. C/30	,	 50.67 
MONOTREAN B6 C/ 30 DRGS	,	 57.59 
MONOZOL 400 MG C/ 1 COMP. MASTIG. (LEGRAND)	,	 15.52 
MONSTER HIGH ESC. DENT. C/ 1 UNID. (BIOTROPIC)	,	 5.49 
MONSTER HIGH KIT SH.+ COND.+ SAB.+ SABONETEIRA	,	 26.47 
MONSTER HIGH SH.+ COND.+ 1 ESMALTE	,	 22.53 
MONTELAIR  4 MG C/ 30 COMP. MASTIGAVEIS	,	 107.65 
MONTELAIR  4 MG C/ 30 SACHES	,	 102.30 
MONTELAIR  5 MG C/ 30 COMP.	,	 67.45 
MONTELAIR 10 MG C/ 30 COMP.	,	 67.30 
MONTELUCASTE  4 MG C/ 30 COMP. (BIOSINTETICA)	,	 107.65 
MONTELUCASTE  4 MG C/ 30 COMP. (EUROFARMA)	,	 108.77 
MONTELUCASTE  5 MG C/ 30 COMP.(EUROFARMA)	,	 107.87 
MONTELUCASTE 10 MG C/ 30 COMP. (EUROFARMA	,	 107.61 
MONTELUCASTE 10 MG C/ 30 COMP. (TEUTO)	,	 60.75 
MONTRICIN DRG. C/12	,	 24.63 
MONURIL* 5.631G/ 8 G C/ 1 ENV.	,	 69.15 
MONURIL* 5.631G/ 8 G C/ 2 ENV. (ZAMBON)	,	 131.63 
MORATUS 20 MG C/ 30 COMP. (C1)	,	 97.18 
MORDEDOR BUBA C/ 1 UNID. REF. 5822/ 5823	,	 20.70 
MORDEDOR CARANGUEJO LILLO COD. 617621/ 617631	,	 17.50 
MORDEDOR E CHOCALHO 2 EM 1 (PAIS E FILH0S)	,	 22.80 
MORDEDOR LOLLY REF: 7044/01	,	 5.18 
MORDEDOR LOLLY SACOLA REF: 7040/00	,	 2.00 
MORDEDOR NEOPAN ESTRELA C/ 1 UNID. REF. 7001/ 7002	,	 8.53 
MORDEDOR PAIS & FILHOS (BICHINHOS)	,	 15.01 
MORDEDOR PAIS & FILHOS (MAOZINHA/ PEZINHO)	,	 12.54 
MOTILEX 138 MG C/ 60 CAPS. (APSEN)	,	 193.60 
MOTILEX CX. C/ 30 SACHES (APSEN)	,	 191.88 
MOTILEX HA C/ 30 COMP. *(N) (APSEN)	,	 185.55 
MOTILIUM 10 MG C/ 20 COMP.	,	 21.41 
MOTILIUM 10 MG C/ 30 COMP.	,	 32.96 
MOTILIUM 10 MG C/ 60 COMP.	,	 62.51 
MOTILIUM 1MG 60MG	,	 47.16 
MOTILIUM SUSP. C/ 100 ML	,	 83.53 
MOTILIUM SUSP. C/ 200 ML	,	 97.22 
MOTIX CX. C/ 50 COMP. SUBLINGUAIS	,	 99.39 
MOTIX POMADA C/ 50 G	,	 90.19 
MOTORE 250 MG C/  60 CAPS.	,	 153.91 
MOTORE 250 MG C/ 120 CAPS.	,	 227.73 
MOTRIN 600 MG C/ 12 COMP.	,	 25.53 
MOUSE OPTICO GDE USB (402)	,	 29.68 
MOUSE OPTICO MULTILASER USB M0300	,	 14.85 
MOUSSE DE LIMPEZA FACIAL NUPILL C/ 150 ML	,	 24.05 
MOUSSE DE NUTRICAO OLEO DE COCO (FIOVIT) C/ 500 G	,	 26.85 
MOVACOX 15 MG (MELOXICAN)	,	 55.27 
MOVATEC 15 MG INJ C/1 AMP	,	 8.86 
MOVATEC 15MG CP. C/10	,	 91.28 
MOVATEC 15MG INJ.C/5X1.5ML	,	 84.52 
MOVATEC 7.5 MG COMPR. C/10	,	 43.82 
MOVIMENT C CX. C/ 30 SACHES 12 G	,	 271.46 
MOVOXICAM (MELOXICAN) 15 MG BU	,	 35.18 
MOXIPLUS C/1 COMP.	,	 1.92 
MOXIPLUS C/21 COMP.	,	 40.29 
MUCIBRON XPE AD. 100 ML	,	 30.67 
MUCIBRON XPE INF. 100ML	,	 20.41 
MUCIGRIPE CPR	,	 23.12 
MUCILON MILHO 500 G	,	 4.90 
MUCOCISTEIN XAP AD C/100 ML NQ	,	 53.85 
MUCOCISTEIN XAP INF C/100ML NQ	,	 36.83 
MUCOCLEAN XAP. ADULTO 120ML	,	 19.28 
MUCOCLEAN XAP. INF. 120ML	,	 13.57 
MUCOFAN 20 MG PED. C/ 100 ML (UNIAO QUIMICA)	,	 12.75 
MUCOFAN 50 MG AD. C/ 100 ML (UNIAO QUIMCA)	,	 19.13 
MUCOFLUX XAP.AD.T.FRUT.100 ML	,	 48.60 
MUCOFLUX XAP.PED.CEREJA 100M	,	 32.84 
MUCOLIM XPE AD. 120 ML	,	 43.61 
MUCOLIM XPE INF. 120 ML	,	 28.05 
MUCOLIN 30 MG CPR. C/20	,	 29.30 
MUCOLIN SOL. ORAD 60 ML	,	 26.24 
MUCOLISIL XPE 100 ML	,	 8.82 
MUCOLISIL XPE. PED. C/ 120 ML (METALAB)	,	 25.47 
MUCOLITIC GTS. PED. 20 ML	,	 35.57 
MUCOLITIC XPE AD. 100 ML	,	 33.84 
MUCOLITIC XPE PED. 100 ML	,	 44.01 
MUCOLIX GOTAS C/ 20 ML	,	 21.85 
MUCOLIX XPE. AD (CARBOCÍSTEINA)	,	 43.57 
MUCOLIX XPE. PED. 100ML (CARBOCISTEÍNA)	,	 27.90 
MUCOMEL IMUNO XPE. C/ 120 ML (AIRELA)	,	 33.35 
MUCONAT XPE. AD. (AMBROXOL)	,	 24.85 
MUCONAT XPE. INF. (AMBROXOL) C/ 120 ML	,	 19.17 
MUCOSOLVAN GTS 7.5 MG/ML 50 ML	,	 25.74 
MUCOSOLVAN XPE AD. 120 ML	,	 45.83 
MUCOSOLVAN XPE PED. 120 ML	,	 34.35 
MUCOSSISTEIN XAROPE ADULTO	,	 17.00 
MUCOSSISTEIN XAROPE PEDIATRICO	,	 11.26 
MUCOTOSS ADU. 100 ML	,	 24.59 
MUCOTOSS INF. 100 ML	,	 20.55 
MUCOVIT XPE. ADULTO C/ 120 ML (VITAPAN)	,	 44.57 
MUCOXOLAN XAP AD C/120 ML TEUTO	,	 39.95 
MUCOXOLAN XAP PED C/ 120 ML TEUTO	,	 26.72 
MUD CREME DERMAT. C/ 10 G (MOMENTA)	,	 19.71 
MUD ORAL 1 MG POMADA C/ 10 G	,	 21.71 
MUD* POMADA DERMAT. C/ 10 G (MOMENTA)	,	 21.98 
MULTI-BI 335 MG C/ 10 COMP. 	,	 108.59 
MULTI-BI 335 MG C/ 5 COMP.	,	 74.16 
MULTIELMIN 100 MG C/ 6 COMP. (OSORIO DE MORAIS)	,	 7.24 
MULTIELMIN SUSP. C/ 30 ML (OSORIOS DE MORAIS)	,	 10.12 
MULTIGEN-AL SOL. ORAL 18 ML	,	 11.41 
MULTIGRAN 500 MG C/ 12 CAPS. (PRATI. DONADUZZI)	,	 12.61 
MULTIGRIP ENV. C/ 4 COMP. (MULTILAB)	,	 6.35 
MULTIGRIP ENV. C/ 5 G SABOR LARANJA (MULTILAB)	,	 6.69 
MULTIGRIP GTS. C/ 15 ML (MULTILAB)	,	 22.57 
MULTIGRIP SOL. C/ 100 ML (MULTILAB)	,	 40.05 
MULTIPRESSIM C/ 20 MG C/ 30 COMP. (MULTILAB)	,	 29.19 
MULTISORO ADULTO C/ 30 ML (MULTILAB)	,	 10.62 
MULTISORO JET 0.9% C/ 100 ML (MULTILAB)	,	 52.77 
MULTIVAC VR CPS. C/30	,	 68.07 
MULTIZOL 20 MG C/ 30 ML (MULTILAB)	,	 8.35 
MUNHEQUEIRA AJUSTAVEL (TENSOR)	,	 16.80 
MUNHEQUEIRA ELASTICA (TENSOR) SPORTS PROTECTION	,	 11.04 
MUNHEQUEIRA ELASTICA AJUSTAVEL MERCUR C/ 1 PAR	,	 43.50 
MUNHEQUEIRA ELASTICA AJUSTAVEL MERCUR C/ 1 UNID.	,	 30.03 
MUNHEQUEIRA ELASTICA C/ 1 PAR (HIDROLIGHT)	,	 28.32 
MUNHEQUEIRA ELASTICA TENSOR BEGE 6700	,	 28.04 
MUNHEQUEIRA REGULAVEL C/ 1 UNID. (TAKECARE)	,	 16.13 
MUNOLAN GTS 10 ML	,	 14.37 
MUNOLAN SUB-LINGUAL COMPR. C/45	,	 20.06 
MUPIROCINA CREME C/ 15 G (CRISTALIA)	,	 43.45 
MUPIROCINA* POM. 20 MG C/ 15 G (CRISTALIA)	,	 43.49 
MUPIROCINA* POM. 20 MG C/ 15 G (PRATI. DONADUZZI)	,	 40.97 
MURAZYME PDA 20 G	,	 11.28 
MURICALM SOL. 10ML	,	 12.76 
MURICALM XPE. C/ 120 ML	,	 16.57 
MUSCULARE  5 MG C/ 15 COMP.	,	 19.79 
MUSCULARE  5 MG C/ 30 COMP.	,	 39.24 
MUSCULARE 10 MG C/ 15 COMP.	,	 21.27 
MUSCULARE 10 MG C/ 30 COMP.	,	 43.73 
MUSK SANDALO COL	,	 54.70 
MUVINLAX SABOR LIMAO 14 G C/ 20 ENV.	,	 49.40 
MUVINOR 625 MG C/ 30 COMP.	,	 49.26 
MYCOSPOR CR. 15 GR.	,	 55.23 
MYCOSPOR SPRAY 15 ML	,	 48.72 
MYDRIACYL 1% C/ 5 ML	,	 21.37 
MYLANTA PLUS SUSP. C/ 240 ML SB MORANGO	,	 52.92 
MYLANTA PLUS SUSP. C/ 240 ML TRADICIONAL	,	 52.92 
MYLERAN 2 MG CPR. C/ 50	,	 51.91 
MYLICON GTS. C/ 15 ML	,	 33.39 
MYRAFER 400 MG C/ 30 COMP.	,	 52.99 
MYRAFER 400 MG/ ML GTS. C/ 30 ML	,	 52.89 
MYRAFER 400 MG/ ML GTS. C/ 30 ML+ ADAPTADOR	,	 51.35 
MYRIAD COL. C/ 100 ML	,	 73.00 
NAAXIA COLIRIO 5 ML	,	 36.26 
NAC 600 MG 16 ENV. C/ 5 G	,	 60.52 
NACLOFAN 50 C/20 (DICLOF. POTASSICO)	,	 9.02 
NACLOFEN (DICLOFENACO SODICO) 50MG C/20	,	 12.70 
NACTALI 75 MCG C/ 28 COMP.	,	 41.20 
NAETENE CAPS. C/30	,	 26.82 
NAFTALINA C/ 30 BOLAS	,	 3.26 
NALDECON BEBE SOL. GTS. C/ 15 ML	,	 14.52 
NALDECON CX. C/ 20 COMP.	,	 32.27 
NALDECON DIA C/ 24 COMP.	,	 55.08 
NALDECON GTS 15 ML	,	 13.51 
NALDECON MULTI C/ 16 COMP. (RECKITT)	,	 33.16 
NALDECON NOITE C/ 24 COMP. (RECKITT)	,	 49.82 
NALDECON PACK DIA/ NOITE C/ 6 COMP.	,	 12.67 
NALDECON XPE. PED. C/ 60 ML	,	 20.92 
NANDROL COLIRIO 5 ML	,	 9.29 
NAPRIX 5MG C/20	,	 110.59 
NAPRONAX 550 MG C/ 10 COMP. (NEOQUIMICA)	,	 37.10 
NAPROSYN 250 MG C/ 15 COMP.	,	 15.75 
NAPROSYN 500 MG C/ 20 COMP.	,	 45.76 
NAPROSYN SUSP. 100 ML	,	 14.08 
NAPROX 500 MG C/ 10 COMP. (TEUTO)	,	 18.21 
NAPROX 500 MG C/ 20 COMP. (TEUTO)	,	 35.28 
NAPROXENO 500 MG C/ 10 COMP. (TEUTO)	,	 16.98 
NAPROXENO 550 MG C/ 10 COMP. (GERMED)	,	 24.12 
NAPROXENO 550 MG C/ 10 COMP. (NEO QUIMICA)	,	 24.22 
NAPROXENO 550 MG C/ 20 COMP. (GERMED)	,	 56.33 
NAPROXENO SODICO 250 MG C/ 15 COMP. (TEUTO)	,	 16.53 
NAPROXENO SODICO 500 MG C/ 20 COMP. (TEUTO)	,	 37.10 
NAPROXENO SODICO 550 MG C/ 20 COMP. (NEO QUIMICA)	,	 57.20 
NARAMIG 2.5 MG C/ 4 COMP.	,	 25.52 
NARANETY 2.5 MG C/ 12 COMP. (LEGRAND)	,	 59.80 
NARANETY 2.5 MG C/ 4 COMP. (LEGRAND)	,	 23.49 
NARATANO 2.5 MG C/ 10 COMP. (NOVA QUIMICA)	,	 47.46 
NARATRIN 2.5 MG C/  4 COMP. (EMS)	,	 23.43 
NARATRIN 2.5 MG C/ 12 COMP. (EMS)	,	 59.80 
NARATRIPTANA 2.5 MG C/ 20 COMP.(NOVA QUIMICA)	,	 71.33 
NARATRIPTANA. CLORID. 2.5 MG (EMS)	,	 15.46 
NARATRIPTANA. CLORID. 2.5 MG (GERMED)	,	 38.67 
NARATRIPTANA. CLORID. 2.5 MG (GERMED)	,	 15.46 
NARATRIPTANA. CLORID. 2.5 MG (NOVA QUIMICA)	,	 36.08 
NARCAN 4 MG AMP. C/10	,	 153.99 
NARCARICINA (BENZBROMARONA)	,	 25.06 
NARIDEX ADULTO	,	 6.95 
NARIDRIN ADULTO 12 HS C/ 30 ML (EMS)	,	 36.98 
NARIDRIN ADULTO SOL. NASAL C/ 15 ML (EMS)	,	 22.86 
NARINEF GTS NASAL C/ 30 ML (EMS)	,	 10.52 
NARISORO 0.9% SPRAY NASAL C/ 50 ML (LEGRAND)	,	 26.82 
NARIX SOL. NASAL ADULTO C/ 30 ML (CIMED)	,	 9.47 
NARIX SPRAY NASAL C/ 50 ML (CIMED)	,	 18.93 
NASACORT SPRAY FR. C/ 16.5 ML	,	 104.98 
NASALFREE SPRAY C/ 50 ML (MEDQUIMICA)	,	 24.32 
NASALIV 800/ 20/ 4 MG C/ 4 COMP. (UNIAO QUIMICA)	,	 7.38 
NASALIV SOL. ORAL C/ 60 ML (UNIAO QUIMICA)	,	 17.47 
NASIVIN GTS INF. 10 ML	,	 0.00 
NASIVIN GTS NASAIS AD. 10 ML	,	 12.25 
NASIVIN NEB. 10 ML	,	 13.00 
NASOFAR GOTAS NASAIS BELFAR	,	 5.45 
NASOFLUX GTS 30 ML	,	 0.00 
NASOJET 3H 30 MG/ ML SOL. NASAL C/ 50 ML (NATULAB)	,	 27.85 
NASOJET 9 MG/ML SOL. NASAL C/ 50 ML (NATULAB)	,	 23.73 
NASOJET KIDS 9 MG/ ML SOL.NASAL C/100 ML(NATULAB)	,	 58.69 
NASOLAC SOL. NASAL 30 ML	,	 12.24 
NASOLIN AD. 15ML (CIFARMA)	,	 19.05 
NASONEW INFANTIL GTS. C/ 30 ML (AIRELA)	,	 12.20 
NASONEW SPRAY C/ 50 ML (AIRELA)	,	 19.81 
NASONEX SPRAY NASAL AQUOSO  9 G S/ CHEIRO	,	 46.62 
NASONEX SPRAY NASAL AQUOSO 18 G	,	 64.94 
NASORUB POMADA 9 GR.	,	 6.13 
NASTERID 5 MG CP. C/15	,	 107.66 
NASTERID 5 MG CP. C/30	,	 196.93 
NATALINS C/FLUOR DRG. C/30	,	 66.00 
NATALINS FOLICO DRG. C/30	,	 62.28 
NATAZY DHA C/ 30 CAPS GEL (CIFARMA)	,	 116.52 
NATELE  C/ 28 CAPS. POLIVITA.+ POLIMINE.	,	 57.09 
NATELE 1 PRE-CONCEPCAO C/ 28 CAPS.	,	 78.06 
NATELE 2 C/ 28 CAPS. (BAYER)	,	 92.34 
NATIFA 1 MG C/ 28 COMP.	,	 67.59 
NATIFA PRO 1/ 0.5 MG C/ 28 COMP.	,	 92.31 
NATIFA PRO UBD 0.5/ 0.1 MG C/ 28 COMP.	,	 91.56 
NATIVIT FLUOR DRG. C/30	,	 45.39 
NATIVIT MINERAIS DRG. C/30	,	 45.39 
NATRILIX 2.5 MG C/ 30 DRGS.	,	 52.33 
NATRILIX SR 1.5 MG C/ 30 COMP.	,	 53.26 
NATRILIX SR 1.5 MG C/ 60 COMP. (SERVIER)	,	 102.08 
NATSEPT 10 MG/ ML C/ 50 ML(NATIVA)	,	 25.55 
NATUBOLIC C/150 TABLETES INTEGRALMEDICA	,	 51.57 
NATUBOLIC C/90 COMPR.	,	 34.59 
NATUCLER FLAC. C/ 10 ML (NATURELIFE)	,	 2.99 
NATUCOR PEQ. C/ 12 G (SORTIDOS)	,	 11.48 
NATUGERO C/40 CAPSULAS	,	 51.80 
NATURA  HUMOR	,	 47.00 
NATURA ATMOS COL. 75 ML	,	 72.90 
NATURA EKOS AGUAS DE BANHO DA SORTE	,	 52.60 
NATURA FOTOEQUILIBRIO EMULSAO PROTETORA	,	 31.00 
NATURA GEN COL FEM 70 ML	,	 67.70 
NATURA GEN DES. MASC.C/100 ML	,	 21.60 
NATURA HOMEM ACQUA COL.	,	 76.50 
NATURA HOMEM CRONO COL	,	 76.50 
NATURA HOMEM DES. SPRAY 100ML	,	 20.50 
NATURA HOMEM REFIL 100 ML	,	 11.80 
NATURA TODODIA DES. EM CREME	,	 11.60 
NATURA UVPLANT COND.C/170 ML	,	 19.50 
NATURA UVPLANT SHAMPOO C/170ML	,	 19.50 
NATURA VITAPLANT CR. P PENTEAR 125G	,	 17.50 
NATURE CHA 37 ERVAS C/ 100 G	,	 10.51 
NATURE MEL PURO C/ 280 G	,	 6.57 
NATURE MEL+ ASSOC. C/ 280 G	,	 9.19 
NATURETTI 400 MG C/ 16 CAPS.	,	 61.33 
NATURETTI GELEIA 130 G	,	 76.63 
